brand,model,processor,ram_size,storage_size,gpu,motherboard,unit_price
asus,rog_zephyrus,ryzen_9,32_gb,2_tb,rtx,No,439990
hp,victus_ryzen,ryzen_7,8_gb,512_gb,rtx,No,82499
lenovo,thinkpad_l,i5,16_gb,1_tb,integrated,No,54500
hp,250_g9,i3,8_gb,512_gb,integrated,No,29350
hp,probook_440,i7,16_gb,512_gb,intel_iris,No,88000
lenovo,loq_15iax9,i5,16_gb,512_gb,integrated,No,67500
acer,aspire_3,ryzen_5,8_gb,512_gb,integrated,No,32599
acer,aspire_a31559,i5,16_gb,512_gb,integrated,No,45000
lenovo,think_book,i7,16_gb,512_gb,integrated,No,74999
lenovo,thinkpad_e,i3,16_gb,512_gb,integrated,No,36999
asus,g713rchx021w_rog,ryzen_7,16_gb,512_gb,rtx,No,90975
hp,laptop_15,i5,8_gb,1_tb,intel_iris,No,62978
hp,victus_ryzen,ryzen_7,16_gb,512_gb,rtx,No,84499
dell,3420_i511th8gb,i5,8_gb,512_gb,integrated,No,47000
hp,240_g9,i7,8_gb,512_gb,integrated,No,61200
lenovo,loq_12th,i5,16_gb,512_gb,rtx,No,69833
dell,38990_dell,i3,8_gb,512_gb,integrated,No,38990
hp,15s_fy5006tu,i3,8_gb,512_gb,integrated,No,35200
hp,victus_gaming,ryzen_7,16_gb,1_tb,rtx,No,99690
hp,laptop_15s,i3,8_gb,512_gb,integrated,No,38799
lenovo,thinkbook_14,i7,16_gb,512_gb,integrated,No,69500
apple,mac_air,ryzen_3,8_gb,256_gb,integrated,No,101000
msi,thin_15,i7,64_gb,1_tb,nvidia_geforce,No,77699
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,47000
lenovo,thinkpad_slv,i7,16_gb,512_gb,integrated,No,79500
lenovo,thinkpad_slv,i7,16_gb,512_gb,integrated,No,69000
lenovo,thinkpad_21jks1fs00,i5,16_gb,512_gb,integrated,No,68000
lenovo,thinkpad_slv,i5,16_gb,512_gb,integrated,No,58000
acer,alg_12th,i5,16_gb,512_gb,rtx,No,62799
lenovo,thinkpad_x,i7,16_gb,512_gb,integrated,No,109500
lenovo,thinkpad_e,i5,8_gb,512_gb,integrated,No,62000
dell,3440_core,i3,8_gb,512_gb,integrated,No,28500
lenovo,thinkpad_l14,i5,16_gb,256_gb,integrated,No,57500
lenovo,thinkpad_p,i7,16_gb,512_gb,integrated,No,95500
lenovo,thikpad_e14,i7,16_gb,512_gb,integrated,No,76499
lenovo,thinkpad_e,i3,6_gb,256_gb,integrated,No,36000
lenovo,thinkpad_t,i7,16_gb,512_gb,integrated,No,106000
lenovo,think_pad,i7,16_gb,512_gb,integrated,No,87499
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,35299
lenovo,tb_v14,i5,8_gb,1_tb,integrated,No,46000
lenovo,thinkpad_l14,i5,16_gb,256_gb,integrated,No,58000
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,63500
lenovo,thinkpad_e,i5,16_gb,512_gb,integrated,No,63499
lenovo,thinkpad_e,i5,8_gb,512_gb,integrated,No,55500
lenovo,thinkpad_e,i5,16_gb,512_gb,integrated,No,60000
hp,pavilion_15,ryzen_5,8_gb,512_gb,integrated,No,52500
hp,pavilion_14,i5,8_gb,512_gb,intel_iris,No,55400
gigabyte,z790_aorus,ryzen_5,2_gb,512_gb,integrated,No,36300
msi,mag_z790,i5,2_gb,512_gb,integrated,Yes,31200
asus,h610me_ddr4,i5,6_gb,hdd,integrated,Yes,6399
asus,tuf_gaming,i5,6_gb,512_gb,integrated,Yes,19799
asus,prime_x670p,ryzen_5,6_gb,512_gb,integrated,Yes,26899
dell,inspiron_3520,i5,8_gb,512_gb,integrated,No,44300
msi,prestige_16,ultra_9,32_gb,1_tb,nvidia_geforce,No,189799
dell,inspiron_3520i3,i3,8_gb,512_gb,integrated,No,33500
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,37399
hp,15sfq5327tu_hp,i3,8_gb,512_gb,integrated,No,50634
apple,mgn63hna_m1,m1,8_gb,256_gb,integrated,No,78213
dell,g155520_laptop,i9,16_gb,1_tb,rtx,No,133500
dell,xps_9315,i7,16_gb,1_tb,integrated,No,158500
msi,b13vgk1231in_msi,i7,8_gb,1_tb,nvidia_geforce,No,144500
asus,tuf_gaming,i5,8_gb,512_gb,rtx,No,50857
lenovo,thinkpad_e14,ryzen_5,8_gb,512_gb,integrated,No,54500
acer,tmp21453_travelmate,i7,16_gb,1_tb,intel_iris,No,44789
lenovo,think_book,i5,8_gb,512_gb,integrated,No,43399
hp,pavilion_laptop,i5,16_gb,512_gb,intel_iris,No,65799
dell,_inspiron,i3,8_gb,512_gb,intel_uhd,No,33799
lenovo,think_book,i7,16_gb,512_gb,integrated,No,66500
lenovo,think_book,i5,8_gb,1_tb,integrated,No,43500
dell,inspiron_3530,i5,8_gb,512_gb,integrated,No,54799
lenovo,thinkpad_e14,i3,8_gb,512_gb,integrated,No,34500
lenovo,thinkpad_x13,i7,16_gb,512_gb,integrated,No,108500
hp,15fd0221tu_13th,i5,16_gb,512_gb,integrated,No,54400
dell,inspiron_3520,i3,8_gb,512_gb,intel_uhd,No,33799
dell,3440_latitude,i5,8_gb,512_gb,integrated,No,44500
hp,probook_440,i7,16_gb,512_gb,intel_iris,No,88500
hp,omen_gaming,i7,8_gb,1_tb,nvidia_geforce,No,128000
lenovo,thinkbook_1135g7,i5,8_gb,1_tb,integrated,No,46000
acer,gaming_acdt,i7,16_gb,512_gb,intel_iris,No,69499
dell,alienware_m16,i9,8_gb,1_tb,rtx,Yes,164020
dell,3440_latitude,i7,8_gb,512_gb,integrated,No,78700
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,46000
lenovo,thinkpad_e,i3,8_gb,256_gb,integrated,No,33000
lenovo,think_book,i5,8_gb,512_gb,integrated,No,43499
lenovo,think_book,i5,8_gb,1_tb,integrated,No,42999
lenovo,thinkpad_e,i5,8_gb,512_gb,integrated,No,65000
lenovo,think_book,i3,8_gb,512_gb,integrated,No,31499
lenovo,thinkpad_l,i5,16_gb,512_gb,integrated,No,52500
lenovo,think_book,i3,8_gb,512_gb,integrated,No,41500
asus,vivobook_p1440f,i3,6_gb,1_tb,integrated,No,36000
lenovo,v14_nb,i5,6_gb,1_tb,integrated,No,39400
lenovo,think_book,i7,8_gb,512_gb,integrated,No,74499
lenovo,thinkpad_e,i3,8_gb,512_gb,integrated,No,36500
lenovo,think_book,i3,8_gb,256_gb,integrated,No,27200
lenovo,thinkpad_e,i5,8_gb,512_gb,integrated,No,61500
lenovo,ideapad_slim,i3,2_gb,512_gb,integrated,No,33899
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,60500
hp,pavilion_14,i7,16_gb,1_tb,intel_iris,No,75500
hp,victus_fa1312tx,i5,8_gb,512_gb,rtx,No,53000
lenovo,thinkpad_l14,i7,16_gb,512_gb,integrated,No,98000
hp,victus_16e0350ax,ryzen_5,16_gb,512_gb,rtx,No,58981
acer,alg_12th,i5,16_gb,512_gb,rtx,No,55579
msi,prestige_16,i7,16_gb,1_tb,nvidia_geforce,No,170799
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,87000
hp,omen_gaming,i7,16_gb,512_gb,rtx,No,97889
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,88799
apple,macbook_air,ryzen_5,16_gb,512_gb,integrated,No,103480
lenovo,yoga_slim,i5,16_gb,512_gb,integrated,No,64990
dell,inspiron_3520,i5,8_gb,1_tb,integrated,No,43800
dell,xps_14,ultra_7,16_gb,1_tb,rtx,No,242000
lenovo,ideapad_slim,i3,6_gb,512_gb,integrated,No,33999
apple,macbook_air,m2,8_gb,256_gb,integrated,No,105990
lenovo,ideapad_gaming,ryzen_7,8_gb,512_gb,rtx,No,75990
lenovo,thinkpad_p14s,i7,16_gb,512_gb,integrated,No,115990
dell,inspiron_3511,i5,8_gb,512_gb,integrated,No,49997
acer,m200_intel,i3,8_gb,512_gb,integrated,No,29000
hp,dd2986_in,i5,8_gb,512_gb,intel_uhd,No,31000
lenovo,neo50s_lenovo,i3,8_gb,512_gb,integrated,No,28950
apple,macbook_pro,m2,2_gb,1_tb,integrated,No,24400
hp,440_g7,i5,8_gb,1_tb,integrated,No,55509
dell,g155515_gaming,ryzen_5,16_gb,512_gb,rtx,No,101500
hp,ek1020tu_hp,i7,16_gb,512_gb,integrated,No,87790
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,83990
asus,x515eabq562ts_i51135g78g512g,i5,8_gb,512_gb,integrated,No,54999
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,86344
hp,fd0221tu_core,i5,16_gb,512_gb,intel_iris,No,55500
msi,katana_15,i7,16_gb,512_gb,nvidia_geforce,No,90977
hp,envy_13bf0141tu,i7,16_gb,512_gb,integrated,No,100880
dell,inspiron_5430,i5,16_gb,512_gb,integrated,No,69996
asus,x1500ea_asus,i3,8_gb,512_gb,integrated,No,31000
hp,15fa1227tx_brand,i5,16_gb,512_gb,integrated,No,57855
acer,anv1551_acer,i5,8_gb,1_tb,rtx,No,68399
dell,smartchoice_inspiron,i5,4_gb,512_gb,integrated,No,80378
msi,gf63_thin,i7,16_gb,512_gb,integrated,No,59966
acer,a51456gm_acer,i7,16_gb,512_gb,nvidia_geforce,No,68990
msi,9s716r6121475_msi,i5,64_gb,512_gb,nvidia_geforce,No,51890
hp,victus_gaming,i5,16_gb,1_tb,rtx,No,66790
msi,katana_15,i5,32_gb,1_tb,nvidia_geforce,No,82975
lenovo,legion_5,i7,32_gb,1_tb,rtx,No,134973
asus,x_1500,i3,8_gb,512_gb,integrated,No,31800
lenovo,v14_nb,i5,6_gb,1_tb,integrated,No,38999
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70890
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,88980
dell,latitude_7410,i5,16_gb,512_gb,integrated,No,32000
hp,360_pavilion,i7,16_gb,512_gb,integrated,No,83000
dell,alienware_x16,i9,32_gb,2_tb,rtx,No,436000
hp,envy_x360,i7,16_gb,1_tb,intel_iris,No,105799
asus,vivobook_16x,i7,8_gb,512_gb,rtx,Yes,125890
lenovo,yoga_slim,i5,16_gb,512_gb,integrated,No,63719
acer,an51558_acer,i5,16_gb,512_gb,rtx,No,68990
hp,victus_gaming,ryzen_5,16_gb,512_gb,rtx,No,59975
hp,fq_5329tu,i5,8_gb,512_gb,intel_iris,No,45500
hp,fa0555_tx,i5,16_gb,512_gb,nvidia_geforce,No,65500
hp,pavilion_3018tu,i5,16_gb,1_tb,intel_iris,No,67000
hp,pavilion_x360,i7,16_gb,512_gb,integrated,No,83000
apple,macbook_pro,m2,2_gb,1_tb,integrated,No,249900
dell,g15_5520,i5,16_gb,512_gb,rtx,No,60890
hp,15s_12th,i5,8_gb,512_gb,intel_iris,No,46999
acer,alg_12th,i5,16_gb,512_gb,rtx,No,51890
hp,victus_gamng,i7,16_gb,512_gb,rtx,No,87000
lenovo,loq_12th,i5,16_gb,512_gb,rtx,No,65899
lenovo,thinkpad_e15,i5,8_gb,tb,integrated,No,3600
hp,victus_victus,ryzen_7,8_gb,1_tb,rtx,No,83689
acer,alg_acer,i5,8_gb,512_gb,rtx,No,52499
msi,thin_15,i7,64_gb,1_tb,nvidia_geforce,No,74899
asus,vivobook_go,i5,2_gb,512_gb,integrated,No,43500
lenovo,thinkpad_e14,i5,8_gb,512_gb,integrated,No,77990
dell,3420_,i5,8_gb,512_gb,intel_iris,No,39800
dell,3440_latitude,i5,8_gb,512_gb,integrated,No,42500
dell,latitude_3430,i5,8_gb,512_gb,integrated,No,47999
acer,a51456m_acer,i5,8_gb,512_gb,integrated,No,50990
lenovo,ideapad_slim,ryzen_7,16_gb,1_tb,integrated,No,131316
hp,pavilion_14,i5,8_gb,512_gb,intel_iris,No,67000
dell,vostro_3420,i3,8_gb,512_gb,intel_uhd,No,34990
acer,14_z2493,ryzen_3,8_gb,512_gb,amd_radeon,No,27490
dell,inspiron_3520,i3,8_gb,512_gb,integrated,No,33499
lenovo,v15_amd,ryzen_5,8_gb,512_gb,integrated,No,35880
hp,pavilion_1355u,i7,16_gb,512_gb,integrated,No,84500
lenovo,ideapad_gaming,ryzen_7,8_gb,512_gb,rtx,No,76990
msi,b13ucxk256in_msi,i7,8_gb,512_gb,nvidia_geforce,No,88990
msi,thin_15,i5,64_gb,512_gb,nvidia_geforce,No,56789
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,88789
lenovo,ideapad_pro,i7,16_gb,1_tb,rtx,No,107789
microsoft,surface_laptop,i5,16_gb,256_gb,integrated,No,156889
dell,inspiron_3520,i3,8_gb,512_gb,integrated,No,36399
lenovo,amd_ryzen,ryzen_5,6_gb,500_gb,integrated,No,35999
lenovo,legion_5,ryzen_7,16_gb,1_tb,rtx,No,125990
hp,omen_gaming,i7,8_gb,1_tb,rtx,No,128000
hp,probook_440,i5,16_gb,512_gb,intel_iris,No,7499
hp,victus_6gb,i7,16_gb,512_gb,rtx,No,87000
hp,victus_gaming,i7,8_gb,512_gb,rtx,No,79119
hp,14dv2015tu_hp,i5,16_gb,512_gb,integrated,No,64249
lenovo,legion_5,ryzen_7,16_gb,1_tb,rtx,No,126691
hp,pavilion_x360,i5,16_gb,1_tb,intel_iris,No,82100
hp,victus_gaming,i5,16_gb,512_gb,nvidia_geforce,No,71989
hp,omen_gaming,i7,8_gb,1_tb,rtx,No,129000
asus,zenbook_duo,i5,8_gb,512_gb,integrated,No,122990
hp,15s_amd,athlon,8_gb,512_gb,amd_radeon,No,32399
dell,xps_14,ultra_7,16_gb,1_tb,integrated,No,242000
lenovo,yoga_6,ryzen_7,16_gb,512_gb,integrated,No,82990
hp,fq5326tu_hp,i3,8_gb,512_gb,integrated,No,33999
hp,omen_gaming,i7,8_gb,1_tb,nvidia_geforce,No,130000
lenovo,v14_v14,i3,8_gb,512_gb,integrated,No,27000
lenovo,thinkbook_15,i7,16_gb,1_tb,integrated,No,87990
apple,macbook_air,m1,8_gb,256_gb,integrated,No,99900
lenovo,v15_amd,ryzen_5,8_gb,512_gb,integrated,No,33890
msi,thin_15,i5,16_gb,512_gb,nvidia_geforce,No,56870
asus,515_ma,celeron,8_gb,512_gb,intel_uhd,No,26730
dell,3420_,i5,8_gb,512_gb,integrated,No,39800
hp,probook_440,i5,16_gb,512_gb,intel_iris,No,75200
microsoft,surface_laptop,i5,16_gb,256_gb,integrated,No,156899
acer,aspire_3,i3,8_gb,512_gb,integrated,No,41880
msi,thin_15,i7,16_gb,512_gb,nvidia_geforce,No,74857
hp,pavilion_16,ultra_7,16_gb,512_gb,integrated,No,89830
sony,vaio_sve1413ypnb,i7,4_gb,512_gb,integrated,No,66999
dell,latitude_3430,i5,8_gb,512_gb,integrated,No,48100
dynabook,satellite_pro,i7,16_gb,512_gb,integrated,Yes,72790
asus,vivobook_16x,i9,16_gb,1_tb,nvidia_geforce,No,57899
msi,thin_15,i7,16_gb,512_gb,nvidia_geforce,No,78500
dell,latitude_3410,i3,4_gb,1_tb,integrated,No,31800
dell,vostro_15,i5,8_gb,512_gb,integrated,No,46860
dell,inspiron_3520,i5,8_gb,1_tb,integrated,No,47399
hp,omen_gaming,ryzen_7,8_gb,1_tb,rtx,No,109990
asus,tuf_dash,i5,8_gb,512_gb,rtx,No,81990
hp,15s_1355u,i5,8_gb,512_gb,integrated,No,52500
apple,macbook_air,m2,8_gb,256_gb,integrated,No,149900
hp,victus_gaming,i7,16_gb,512_gb,rtx,No,88000
asus,vivobook_pro,ryzen_5,16_gb,512_gb,rtx,No,72990
hp,hp_250g8,i5,8_gb,512_gb,integrated,No,28000
hp,victus_tx,i5,16_gb,512_gb,nvidia_geforce,No,65000
hp,15s_12th,i5,16_gb,512_gb,intel_iris,No,50965
hp,240gb_new,i5,8_gb,512_gb,integrated,No,27000
dell,inspiron_3520,i5,8_gb,1_tb,integrated,No,60500
lenovo,v14_new,i5,8_gb,512_gb,integrated,No,26500
dell,inspiron_3530,i5,8_gb,512_gb,integrated,No,39780
asus,vivobook_16,i5,16_gb,512_gb,integrated,No,84860
lenovo,v15_intel,i3,8_gb,512_gb,integrated,No,37990
lenovo,thinkbook_15,ryzen_7,8_gb,512_gb,amd_radeon,No,56999
hp,victus_gaming,i5,16_gb,1_tb,rtx,No,84999
asus,vivobook_16x,ryzen_7,16_gb,512_gb,integrated,No,57899
hp,f1009tx_spectre,i7,16_gb,1_tb,integrated,No,175490
apple,macbook_air,m1,8_gb,256_gb,integrated,No,69990
acer,nitro_5,i5,16_gb,512_gb,nvidia_geforce,No,74780
acer,aspire_7,i5,16_gb,512_gb,nvidia_geforce,No,53790
gigabyte,z790_udax,ryzen_5,4_gb,512_gb,integrated,No,21550
asus,prime_x670p,ryzen_5,6_gb,512_gb,integrated,Yes,26599
asus,tuf_gaming,i5,6_gb,512_gb,integrated,Yes,19499
lenovo,thinkbook_14,i7,16_gb,512_gb,integrated,No,82500
dell,alienware_m16,ultra_9,8_gb,1_tb,rtx,No,164000
xiaomi,notebook_ultra,i5,8_gb,512_gb,integrated,No,50095
hp,15sfr2515tu_hp,i3,8_gb,512_gb,integrated,No,34990
x415ja-ek092ts,i31005g18g1tb_hdd,i3,8_gb,1_tb,integrated,No,40999
asus,fx506hfhn026w_i511400h,i5,8_gb,1_tb,rtx,No,53000
asus,m003f0_gaming,i5,8_gb,1_tb,rtx,No,53000
hp,probook_440,i5,16_gb,512_gb,intel_iris,No,88865
lenovo,thinkpad_p16v,i7,16_gb,1_tb,integrated,No,164960
dell,inspiron_7430,i7,16_gb,512_gb,integrated,No,98990
hp,16n0123ax_omen,ryzen_7,8_gb,1_tb,rtx,No,109990
msi,prestige_16,i7,16_gb,1_tb,nvidia_geforce,No,129965
msi,cyborg_15,i5,64_gb,512_gb,nvidia_geforce,No,59279
acer,predator_helios,i7,16_gb,1_tb,nvidia_geforce,No,144300
asus,vivobook_go,ryzen_3,32_gb,512_gb,integrated,No,32978
hp,omen_gaming,i7,16_gb,512_gb,rtx,No,98973
lenovo,thinkbook_i5,i5,16_gb,1_tb,integrated,No,57999
lenovo,thinkbook_i7,i7,16_gb,512_gb,integrated,No,73999
hp,laptop_15s,ryzen_5,16_gb,512_gb,amd_radeon,No,42470
acer,predator_helios,i7,16_gb,1_tb,nvidia_geforce,No,145500
hp,pavilion_3018tu,i5,16_gb,1_tb,intel_iris,No,66700
acer,aspire_315,ryzen_5,8_gb,512_gb,integrated,No,32999
lenovo,amd_ryzen,i5,8_gb,512_gb,nvidia_geforce,No,47500
hp,15fc0025au_hp,ryzen_3,8_gb,512_gb,integrated,No,34499
hp,15fd0187tu_hp,i5,8_gb,512_gb,integrated,No,52919
xiaomi,notebook_pro,i5,2_gb,512_gb,integrated,No,72422
dell,g155520_gaming,i9,16_gb,1_tb,rtx,No,133990
asus,rog_strix,ryzen_7,16_gb,512_gb,rtx,No,78980
hp,pavilion_x360,i5,16_gb,1_tb,intel_iris,No,79990
dell,xps_9315,ryzen_7,8_gb,1_tb,rtx,No,119490
dell,latitude_3440,i5,8_gb,512_gb,integrated,No,49499
dell,latitude_3440,i3,8_gb,512_gb,integrated,No,28000
dell,vostro_3440,i5,8_gb,512_gb,integrated,No,51977
dell,3420_latitute,i5,8_gb,512_gb,integrated,No,39800
lenovo,v55t_gen2,ryzen_5,8_gb,512_gb,integrated,No,28900
dell,latitude_5420,i5,16_gb,512_gb,integrated,No,124099
lenovo,lenovo_thinkpad,i7,16_gb,512_gb,integrated,No,72500
lenovo,ideapad_1,ryzen_5,6_gb,500_gb,integrated,No,35500
dell,3440_i5,i5,8_gb,512_gb,integrated,No,49324
hp,ey2001au_hp,ryzen_7,16_gb,512_gb,amd_radeon,No,45990
hp,eq2182au_hp,ryzen_5,16_gb,512_gb,amd_radeon,No,42585
asus,rog_strix,ryzen_7,16_gb,1_tb,rtx,No,100990
lenovo,ideapad_slim,i5,6_gb,512_gb,integrated,No,53999
dell,3501_laptop,i5,8_gb,1_tb,integrated,No,61999
dell,xps_9315,i7,16_gb,512_gb,integrated,No,119490
hp,pavilion_x360,i3,8_gb,512_gb,integrated,No,55999
lenovo,ideapad_pro,i7,16_gb,1_tb,rtx,No,109167
hp,x360dw_1039tu,i5,8_gb,512_gb,integrated,No,69000
hp,pavilion_x360,i5,16_gb,512_gb,intel_iris,No,78665
asus,vivobook_14x,i5,6_gb,500_gb,integrated,No,64979
dell,latitude_3430,i5,8_gb,512_gb,integrated,No,48199
asus,515ma_4020,celeron,8_gb,512_gb,intel_uhd,No,26750
hp,14dv2014tu_hp,i5,16_gb,512_gb,integrated,No,66990
lenovo,p14s_amd,ryzen_7,16_gb,512_gb,integrated,No,89001
hp,vostro_3425,ryzen_3,8_gb,256_gb,integrated,No,36990
asus,vivobook_15,i7,16_gb,512_gb,integrated,No,59999
apple,prestige_16,m2,8_gb,512_gb,integrated,No,154900
msi,prestige_16,ultra_9,32_gb,1_tb,nvidia_geforce,No,189970
msi,raider_ge78,i9,32_gb,2_tb,nvidia_geforce,No,299960
hp,pavilion_14,i7,16_gb,1_tb,intel_iris,No,84999
lenovo,thinkbook_14,i3,8_gb,512_gb,integrated,No,33500
lenovo,thinkpad_l14,i5,16_gb,512_gb,integrated,No,62500
lenovo,thinkpad_e15,i3,8_gb,512_gb,integrated,No,36500
hp,pavilion_14,i7,16_gb,1_tb,intel_iris,No,84990
dell,g155515_gaming,ryzen_5,16_gb,512_gb,rtx,No,72000
dell,3000_mt,i3,8_gb,256_gb,integrated,No,29500
dell,g15_5520,i5,16_gb,512_gb,rtx,No,75899
hp,all_in,i5,8_gb,1_tb,integrated,No,63500
hp,f3787_in,i7,16_gb,1_tb,integrated,No,75499
dell,7010_,i7,8_gb,512_gb,integrated,No,83500
asus,tuf_gaming,i5,8_gb,512_gb,gtx,No,57500
apple,macbook_air,m2,8_gb,256_gb,integrated,No,119900
apple,macbook_air,ryzen_3,8_gb,512_gb,integrated,No,149900
dell,g15_5520,i7,16_gb,512_gb,rtx,No,94990
msi,katana_a17,ryzen_9,8_gb,1_tb,nvidia_geforce,No,147977
hp,280_g9,i5,8_gb,512_gb,integrated,No,41600
acer,an51558_nitro,i5,16_gb,512_gb,rtx,No,79977
lg,gram16_12th,i7,16_gb,512_gb,intel_iris,No,118987
lenovo,ideapad_i3,i3,8_gb,512_gb,integrated,No,38999
asus,vivobook_16,i5,16_gb,512_gb,integrated,No,84970
hp,15s_2023,i5,8_gb,512_gb,integrated,No,52500
dell,3420_,i5,8_gb,512_gb,integrated,No,40000
asus,tuf_gaming,ryzen_5,8_gb,512_gb,nvidia_geforce,No,59990
hp,pavilion_14,ryzen_5,16_gb,512_gb,amd_radeon,No,56990
dell,dell_laptop,i5,16_gb,512_gb,integrated,No,51490
hp,omen_17ck1022tx,i7,32_gb,1_tb,rtx,No,186990
dell,xps_9315,i5,16_gb,512_gb,integrated,No,129999
hp,envy_13bf0141tu,i7,16_gb,512_gb,integrated,No,101880
hp,omen_16wf0179tx,i7,16_gb,512_gb,rtx,No,98980
acer,extensa_15,i5,8_gb,512_gb,integrated,No,42980
lenovo,thinkpad_e14,ryzen_5,16_gb,512_gb,amd_radeon,No,57990
msi,cyborg_15,i5,16_gb,512_gb,nvidia_geforce,No,72970
msi,thin_15,i5,16_gb,512_gb,nvidia_geforce,No,57970
lenovo,v14_lenovo,i3,8_gb,512_gb,intel_uhd,No,26999
dell,latitude_3420,i5,16_gb,512_gb,integrated,No,58000
msi,prestige_16,i7,16_gb,1_tb,nvidia_geforce,No,149970
zebronics,pro_series,i7,16_gb,512_gb,integrated,No,41977
apple,mqd32hna_apple,i5,8_gb,128_gb,integrated,No,74499
asus,tuf_gaming,ryzen_7,16_gb,512_gb,rtx,No,67000
hp,pavilion_15,i7,16_gb,1_tb,intel_iris,No,80999
dell,inspiron_7440,i5,4_gb,512_gb,integrated,No,99470
dell,inspiron_5330,i5,8_gb,512_gb,integrated,No,87260
hp,255g9_hp,athlon,6_gb,256_gb,integrated,No,18600
hp,pavilion_14,i5,8_gb,512_gb,intel_uhd,No,55500
asus,x543magq1015t_asus,dual_core,6_gb,1_tb,integrated,No,25999
lenovo,lpddr4_lenovo,celeron,64_gb,512_gb,intel_uhd,No,17990
apple,mneh3hna_13inch,m2,8_gb,256_gb,integrated,No,118209
asus,x515eabq562ts_i51135g78g512g,i5,8_gb,512_gb,integrated,No,55999
asus,vivobook_pro,i9,16_gb,512_gb,rtx,No,122990
hp,fe0030tu_roll,i7,16_gb,512_gb,intel_iris,No,107990
hp,ek1020tu_hp,i7,16_gb,512_gb,integrated,No,89790
hp,victus_gaming,i5,16_gb,512_gb,rtx,No,59000
hp,fq5326tu_hp,i3,8_gb,512_gb,integrated,No,34500
hp,pavilion_15,ryzen_5,8_gb,512_gb,amd_radeon,No,52500
asus,vivobook_16x,i9,16_gb,1_tb,nvidia_geforce,No,109800
hp,hp_240,i3,8_gb,1_tb,integrated,No,38500
hp,14s_11th,i3,8_gb,256_gb,integrated,No,35500
msi,katana_gf76,i7,16_gb,512_gb,rtx,No,84973
msi,katana_gf76,i7,16_gb,512_gb,rtx,No,84974
hp,omen_12th,i7,32_gb,1_tb,rtx,No,199975
hp,hp_250,i3,8_gb,1_tb,integrated,No,32800
dell,g155515_gaming,ryzen_5,16_gb,512_gb,rtx,No,102500
hp,440_g7,i5,8_gb,1_tb,integrated,No,56500
dell,vostro_3510,i5,16_gb,512_gb,integrated,No,51490
brand,model_configuration,celeron,8_gb,256_gb,intel_uhd,No,36965
lenovo,amd_a9,m1,4_gb,1_tb,integrated,No,20200
msi,sword_16,i7,8_gb,1_tb,nvidia_geforce,No,134970
msi,modern_15,ultra_5,8_gb,512_gb,integrated,No,61980
lenovo,thinkbook_21dha10lin,i3,8_gb,512_gb,integrated,No,42900
lenovo,thinkbook_21dha0xkih,i3,8_gb,512_gb,integrated,No,31800
lenovo,thinkbook_21dha15tih,i7,16_gb,512_gb,integrated,No,71000
lenovo,thinkbook_21dh00c1ih,i5,8_gb,512_gb,integrated,No,47000
lenovo,thinkpad_e14,i7,16_gb,512_gb,integrated,No,80500
lenovo,thinkpad_e14,i7,16_gb,512_gb,integrated,No,74000
lenovo,thinkpad_21e3006xig,i5,16_gb,512_gb,integrated,No,61000
hp,spectre_x360,i5,16_gb,512_gb,integrated,No,108799
asus,ga401iuha247ts_r74800hs,ryzen_7,8_gb,512_gb,gtx,No,101900
asus,x509faej311ts_asus,i3,4_gb,1_tb,integrated,No,35999
lenovo,legion_5,i5,8_gb,512_gb,rtx,No,71999
lenovo,v15_notebook,i3,8_gb,512_gb,integrated,No,45159
lenovo,t480_i5,i5,8_gb,512_gb,integrated,No,101300
lenovo,21c1so5100_i712th,i7,16_gb,512_gb,integrated,No,89640
hp,hp_245,m1,4_gb,1_tb,integrated,No,18501
hp,16e0351ax_victus,ryzen_7,16_gb,512_gb,rtx,No,80459
apple,macbook_pro,m1,6_gb,256_gb,integrated,No,120950
hp,17ck1022tx_omen,i7,32_gb,1_tb,rtx,No,193900
asus,vivobook_14x,i5,16_gb,512_gb,rtx,No,59899
lenovo,thinkbook_14,i5,8_gb,1_tb,integrated,No,52500
msi,b12vgk672in_msi,i7,8_gb,1_tb,nvidia_geforce,No,137500
dell,latitude_3490,i5,8_gb,1_tb,integrated,No,47500
msi,b13vgk1231in_msi,i7,8_gb,1_tb,nvidia_geforce,No,144990
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,26990
msi,b13udxk255in_msi,i7,8_gb,512_gb,nvidia_geforce,No,89900
msi,a14vgg239in_msi,i9,32_gb,2_tb,nvidia_geforce,No,229990
dell,b12vgk672in_msi,i7,8_gb,1_tb,nvidia_geforce,No,137500
